id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1326251021379776529,1326251021379776529,2020-11-10 13:50:58 Central Standard Time,2020-11-10,13:50:58,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,NOT BTS BEING MENTIONED IN THE TOWER OF NERO OMG THEIR POWER,en,[],[],[],0,0,1,[],[],https://twitter.com/kenmaspudding/status/1326251021379776529,False,,0,,,,,,,,[],,,,
1326246533038268418,1326245171680382982,2020-11-10 13:33:08 Central Standard Time,2020-11-10,13:33:08,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,OK WAIT NOW APOLLO REALLY BE AT THE DEEPEST PART OF THE TATARUS 🧍🧍🧍🧍🧍,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326246533038268418,False,,0,,,,,,,,[],,,,
1326246178938359809,1326246178938359809,2020-11-10 13:31:44 Central Standard Time,2020-11-10,13:31:44,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,Apollo loves Meg sm I wanna sob,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326246178938359809,False,,0,,,,,,,,[],,,,
1326245724758155265,1326245171680382982,2020-11-10 13:29:55 Central Standard Time,2020-11-10,13:29:55,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,OK NOT TATARUS BUT LIKE.... ALMOST AND IN THW UNDERWORLD HHKKKGSSET,en,[],[],[],1,0,0,[],[],https://twitter.com/kenmaspudding/status/1326245724758155265,False,,0,,,,,,,,[],,,,
1326245171680382982,1326245171680382982,2020-11-10 13:27:44 Central Standard Time,2020-11-10,13:27:44,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,TOWER OF NERO SPOILERS   NOT APOLLONFALLING INTO TATARUS WHAT OH MY GOD SKSNSOKSKSJDNDNDN I NRVR EXOECTED TGAT,en,[],[],[],1,0,0,[],[],https://twitter.com/kenmaspudding/status/1326245171680382982,False,,0,,,,,,,,[],,,,
1326238303792848898,1326048851254521856,2020-11-10 13:00:26 Central Standard Time,2020-11-10,13:00:26,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys IF IT HELPS I AM ALSO DOING ABSOLUTELY NOTHING FOR SCHOOL AND MY EXAM SEASON IS STARTING IN 2 WEEKS🤠🤠🤠,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1326238303792848898,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326237830234910722,1325988597342871553,2020-11-10 12:58:33 Central Standard Time,2020-11-10,12:58:33,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys Oh no 😭😭😭😭😭 this really be the WORST worst feeling,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1326237830234910722,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326237248363372544,1325887146822078473,2020-11-10 12:56:14 Central Standard Time,2020-11-10,12:56:14,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys Yeah in Germany there is also a second wave coming.. there are more cases each day than in March when they first closed schools 🤠🤠 basically everything’s closed again except schools:’) and I really hope it’ll become better for u soon:((,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1326237248363372544,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326234879453966336,1326145126045904896,2020-11-10 12:46:50 Central Standard Time,2020-11-10,12:46:50,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@venear_ why is this such a mood 😭,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326234879453966336,False,,0,,,,,,,,"[{'screen_name': 'venear_', 'name': 'liam🦈', 'id': '1104127643954212864'}]",,,,
1326234539665059841,1326234539665059841,2020-11-10 12:45:29 Central Standard Time,2020-11-10,12:45:29,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,I will forever be grateful to uncle Rick that he made Nico wear a cowboy hat.,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326234539665059841,False,,0,,,,,,,,[],,,,
1326089962027163649,1325988597342871553,2020-11-10 03:10:59 Central Standard Time,2020-11-10,03:10:59,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys Oh this is a different kind of pain...,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1326089962027163649,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326089738076516352,1326085570360184832,2020-11-10 03:10:05 Central Standard Time,2020-11-10,03:10:05,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@higuchigfs Gm! Hope u have a Great day ✨,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1326089738076516352,False,,0,,,,,,,,"[{'screen_name': 'higuchigfs', 'name': 'holly ¡!', 'id': '1261645222783655937'}]",,,,
1326089644476428294,1326089644476428294,2020-11-10 03:09:43 Central Standard Time,2020-11-10,03:09:43,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,Out school wifi sucks tho lol it never actually works,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326089644476428294,False,,0,,,,,,,,[],,,,
1326089580370653190,1326089580370653190,2020-11-10 03:09:28 Central Standard Time,2020-11-10,03:09:28,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,I have the school wifi now cause my friend stole the Passwort 🤩🤩,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326089580370653190,False,,0,,,,,,,,[],,,,
1326087806939172864,1326048851254521856,2020-11-10 03:02:25 Central Standard Time,2020-11-10,03:02:25,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys WHY IS THIS A MOOD,en,[],[],[],1,0,0,[],[],https://twitter.com/kenmaspudding/status/1326087806939172864,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326042239294992386,1326042239294992386,2020-11-10 00:01:21 Central Standard Time,2020-11-10,00:01:21,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,FUCKKKAKSOSKDOSLLF,sv,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326042239294992386,False,https://twitter.com/stray_kids/status/1326041959547375616,0,,,,,,,,[],,,,
1326042115986616322,1326042115986616322,2020-11-10 00:00:51 Central Standard Time,2020-11-10,00:00:51,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,ISIDOWOWLODEJIWKE BARK BARK EOOF GRFRT,ht,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326042115986616322,False,https://twitter.com/stray_kids/status/1326041904765530112,0,,,,,,,,[],,,,
1326041353055252480,1325927223912751104,2020-11-09 23:57:49 Central Standard Time,2020-11-09,23:57:49,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys fr😭😭,und,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326041353055252480,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326041304221028352,1325887146822078473,2020-11-09 23:57:38 Central Standard Time,2020-11-09,23:57:38,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys omg that’s so lucky 😭😭😭 I am forced to go to school🤠🤠🤠 we love the German education system 🤡🤡🤡 they really said online?? Nah we ain’t got the equipment for that,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326041304221028352,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
1326026487460487168,1326026487460487168,2020-11-09 22:58:45 Central Standard Time,2020-11-09,22:58:45,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,Funny how I got diagnosed with depression but didn’t even tell my mum so now I have no argukent to why I can’t go to school today 🤠🤠 I don’t wanna get out of bed this is pain,en,[],[],[],0,0,0,[],[],https://twitter.com/kenmaspudding/status/1326026487460487168,False,,0,,,,,,,,[],,,,
1326026132718759938,1325470813793947652,2020-11-09 22:57:21 Central Standard Time,2020-11-09,22:57:21,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@nisteria_ ASDFGHJKL THATS SO SWEET WHAT,en,[],[],[],0,0,1,[],[],https://twitter.com/kenmaspudding/status/1326026132718759938,False,,0,,,,,,,,"[{'screen_name': 'nisteria_', 'name': 'nis the arsonist ⍪', 'id': '1272515968405843968'}]",,,,
1326025866489565186,1325887146822078473,2020-11-09 22:56:17 Central Standard Time,2020-11-09,22:56:17,-0600,1238609292695134208,kenmaspudding,chunʕ•ᴥ•ʔ|kinda ia:(| in生,,@girlsgirlsnboys damn :/ I hope you can stay safe:(,en,[],[],[],1,0,1,[],[],https://twitter.com/kenmaspudding/status/1326025866489565186,False,,0,,,,,,,,"[{'screen_name': 'girlsgirlsnboys', 'name': 'sammy', 'id': '1064589388926119936'}]",,,,
