,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Classification
0,-0.06113627552986145,-0.004220529925078154,-0.1510290503501892,0.20417316257953644,-0.4495532214641571,-0.039199937134981155,-0.1623840630054474,-0.47179341316223145,0.03132522478699684,-0.13837945461273193,-0.18930719792842865,0.2733169198036194,0.0005436207866296172,-0.07341817766427994,-0.1830819994211197,0.12665164470672607,0.08170909434556961,0.0060224710032343864,0.3930973410606384,0.10158482939004898,-0.04197804629802704,0.06831901520490646,0.07140608876943588,0.23352204263210297,-0.23646867275238037,1.0
1,0.015267339535057545,0.09946553409099579,-0.03727816417813301,0.23047181963920593,-0.4015980660915375,-0.10126979649066925,-0.15585574507713318,-0.3965796232223511,-0.1205551028251648,-0.15850040316581726,-0.14793570339679718,0.1290845423936844,0.059413257986307144,-0.24851445853710175,-0.11043449491262436,-0.06642917543649673,-0.04689692333340645,0.11398328095674515,0.21597397327423096,-0.14368991553783417,-0.07433726638555527,-0.35665079951286316,-0.15329274535179138,0.4115753173828125,-0.11857559531927109,1.0
2,0.007382650266994129,0.07721943243152717,-0.054175416716713116,0.02170988900417631,-0.009843319823796099,0.07389454952102494,0.24293172359466553,-0.08601914181120017,-0.07858111599290912,0.03206432859455659,-0.15436727066778325,0.01879337427883663,-0.7736248455264352,0.016383535228669643,-0.018587268402122638,0.09561349774858999,0.01480117046528242,-0.11370028665458615,0.04901533184403723,-0.13142017935487357,0.07274459492923184,0.018985493870621376,-0.02173456869257445,-0.017522336661138317,-0.12234965736173432,1.0
3,-0.04410905186086893,0.08469792120158673,0.04732992881909013,-0.06379291750490665,-0.010669685993343591,0.09235876500606537,0.3220928832888603,-0.046489633165765556,-0.06745436601340771,0.0004968629626091569,-0.09384524263441563,0.13143230378627777,-0.7891068518161773,-0.03984378771856427,0.057696129009127614,0.027052762173116206,0.05703000909416005,-0.11711640823632478,-0.07221782123669981,-0.1010923994705081,-0.007684490643441677,0.031867571733891965,-0.018891433859243988,0.08903936957940459,-0.03220844501629472,1.0
4,0.03287217407296339,0.09425439574988559,-0.036385085666552186,-0.007677900837734342,-0.10088054553489201,0.002195018925704062,0.2656684499233961,-0.06219389790203422,-0.11299196444451809,-0.009310112334787846,-0.09575541457161307,0.08244018912955653,-0.7924580052495003,-0.01840677740983665,-0.021742356169852428,0.07378677589440485,0.07275382592342794,-0.08995093341218308,0.05630647367797792,-0.15297274896875024,0.057400675083044916,0.08401935105212033,-0.029689638642594218,0.09127977199386805,-0.08952057163696736,1.0
5,0.010133995907381177,0.10855453088879585,-0.0679333710577339,0.07280358427669853,0.06467896292451769,0.09158476023003459,0.2993195876479149,-0.13772922288626432,-0.055958639713935554,0.08440569788217545,-0.1062062717974186,0.08836713712662458,-0.678308080881834,0.02280876156874001,0.031298546120524406,0.11783014610409737,-0.005002779886126518,0.030151141807436943,0.12428772635757923,-0.11046730913221836,0.06847121159808012,0.05576865957118571,-0.028901054058223963,0.0210717786103487,-0.08429239597171545,1.0
6,-0.03484548181295395,0.045093745552003385,-0.021381287928670646,0.21506772711873054,-0.015095295011997223,0.004966619610786438,0.33106971383094785,-0.17706502079963685,-0.0715276539325714,-0.03739612549543381,-0.08033503070473672,0.11259237676858902,-0.6556353569030762,0.10848329551517963,-0.023328436911106108,0.18747691214084625,0.00017642006278038025,0.08103129006922245,0.20084683150053023,-0.1431349663063884,0.01371874250471592,0.12501372247934342,-0.006163007020950318,0.025124508887529373,-0.00027748383581638336,1.0
7,0.05856460819227828,0.06979914775325192,-0.04531284007761213,0.004075675995813476,-0.08443249389529228,-0.0022791379855738748,0.27644546661112046,-0.10168478120532301,-0.046343549258179136,0.02959850187309914,-0.10714516685240799,0.0908548187257515,-0.8216491275363498,-0.05481898246539964,0.007959549418754049,0.13237857901387745,0.06666320687832518,-0.08546589356329706,0.04340423312452105,-0.12664425704214308,0.010169651566280259,0.02449950161907408,-0.035899201614989176,0.04685524746956718,-0.06752758990559313,1.0
8,0.026637599740008063,0.05879473466087471,-0.03588135244155472,0.005636894821443341,0.019581636794927446,-0.029874687834473498,0.24451362358575518,-0.09820675589567558,-0.1228377111679451,-0.00591335236094892,-0.09387760238975963,0.06657504684037784,-0.6997559476982463,-0.01306163487871262,0.06130673778666691,0.1010344183834439,0.03574654963714155,-0.05061827671968124,0.0011468465355309572,-0.10136553535068576,0.10476462805474346,0.10342861026186835,-0.012445815521377053,0.004717103925279595,-0.09503297173333439,1.0
9,-0.012311158080895742,0.11271838347117107,0.1870477795600891,0.06174461046854655,-0.39110806584358215,-0.2795778512954712,-0.04991650333007177,-0.21468302607536316,-0.2019294947385788,-0.03813354174296061,-0.017308068772157032,-0.015180374185244242,-0.047725451489289604,0.12287768969933192,-0.23916473798453808,0.08149263511101405,-0.14303679267565408,0.12027640640735626,0.30077770352363586,-0.2054738849401474,-0.0613188569744428,-0.11014714340368907,-0.08768829454978307,0.18296714623769125,-0.3909875800212224,1.0
