,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Classification
0,-0.03283412382006645,-0.04727093130350113,0.10154242813587189,0.04667430743575096,0.08530199527740479,0.13437066972255707,-0.0202107485383749,-0.23698268830776215,0.06257324665784836,-0.11590465158224106,0.021670915186405182,-0.06739924848079681,-0.013906321488320827,-0.16142888367176056,-0.009763490408658981,0.022406885400414467,-0.02156493440270424,-0.018774721771478653,-0.0447058267891407,0.04998323321342468,-0.11963161081075668,0.1619528979063034,0.026612715795636177,-0.019313059747219086,-0.028351567685604095,0.24866008758544922,0.065422922372818,-0.06206297129392624,0.034529801458120346,-0.14760243892669678,0.06159980222582817,0.14781832695007324,0.07885292917490005,-0.01045294851064682,-0.15284255146980286,-0.003235721495002508,-0.026440005749464035,-0.03540904074907303,0.06366248428821564,0.0835670605301857,0.1187327429652214,0.065040223300457,0.19169986248016357,-0.0644318163394928,-0.06710486114025116,0.07261581718921661,-0.10066710412502289,-0.19617457687854767,0.015471486374735832,0.14444462954998016,0.03584473580121994,0.12147644907236099,0.08174774795770645,-0.09541521966457367,-0.15773332118988037,-0.05824769660830498,-0.05784928798675537,0.0166180320084095,-0.0019886919762939215,0.08475835621356964,0.03323252871632576,-0.014827561564743519,-0.16487517952919006,0.19069698452949524,-0.14478416740894318,0.13436870276927948,0.18334707617759705,0.01628144644200802,-0.14054103195667267,0.016995437443256378,0.09101901948451996,0.09658099710941315,-0.11858554929494858,-0.03106583096086979,-0.08016393333673477,0.130879208445549,0.10970091074705124,-0.07340281456708908,-0.1001882329583168,-0.008674842305481434,-0.07771265506744385,-0.0493139885365963,-0.06756803393363953,0.04800298064947128,-0.09011426568031311,-0.0021417741663753986,0.005063481163233519,-0.0514846108853817,0.041292883455753326,-0.04688233882188797,-0.06526591628789902,0.14880549907684326,-0.02660093829035759,0.03958543390035629,0.16407838463783264,0.0036455101799219847,-0.05120592564344406,-0.31727224588394165,0.03474372252821922,0.05235207825899124,1.0
1,-0.04090140014886856,-0.05690159648656845,0.0466751828789711,-0.15247897803783417,-0.10157160460948944,0.1732134073972702,0.08479493111371994,-0.004651590250432491,-0.05037694424390793,-0.11551115661859512,0.10308615118265152,0.13647453486919403,-0.005346293095499277,0.1295602172613144,-0.028706779703497887,-0.14526887238025665,0.06693745404481888,-0.11800127476453781,-0.023928478360176086,0.07889031618833542,-0.03869428113102913,0.007575029041618109,-0.14042657613754272,-0.024886982515454292,-0.03377803415060043,0.01180112361907959,0.05254850909113884,-0.040133457630872726,0.061867617070674896,-0.02841382473707199,0.025043416768312454,-0.03323621302843094,0.14917969703674316,0.08869436383247375,-0.09843726456165314,-0.12113703042268753,-0.05999327450990677,0.07106442749500275,0.053041983395814896,0.10274341702461243,0.10844751447439194,-0.07667608559131622,0.05543113499879837,-0.039547551423311234,0.008142451755702496,0.14497023820877075,-0.00656774640083313,0.04762941971421242,-0.017632782459259033,0.2578575909137726,0.05962779000401497,0.03444358706474304,-0.07820627838373184,-0.06032320484519005,-0.11209381371736526,-0.016216358169913292,0.023171914741396904,0.22942954301834106,0.10363651067018509,0.0226286668330431,-0.09738489985466003,-0.11597049981355667,-0.10426792502403259,-0.003288921667262912,-0.15442727506160736,0.05316997319459915,0.13754253089427948,0.16718365252017975,-0.3080439865589142,0.02767716906964779,-0.07828875631093979,-0.0012621539644896984,0.11680100858211517,0.06953849643468857,-0.14777180552482605,-0.10005278140306473,0.12223774939775467,-0.13113164901733398,-0.0007037185714580119,-0.10187450796365738,-0.016978612169623375,-0.11104287952184677,-0.17045451700687408,-0.05969462916254997,-0.08595963567495346,0.060125529766082764,-0.012335695326328278,0.1019868552684784,0.15346024930477142,-0.1293383538722992,-0.1308557540178299,0.10072259604930878,0.05842326208949089,0.028615765273571014,-0.030081963166594505,-0.003170459531247616,0.019164400175213814,-0.13952495157718658,0.021331701427698135,-0.19143067300319672,1.0
2,0.0032313091003082013,0.004741263300688429,-0.00567811435427178,0.029123122729784387,-0.00879695658064024,0.06375517349012873,0.051661464290439406,0.009239440106532791,0.005436101547357711,0.04650285467505455,-0.011551447837105528,-0.09955651926892725,-0.6933327615261078,0.006167692470956932,-0.047827925183810294,0.035505206789821386,-0.03317819987899962,-0.017968218313233756,-0.029086677809986708,-0.01484478006816723,0.021223827328702264,0.004245469764679332,-0.031391710789069875,0.005918605930425904,-0.007073341614820741,0.006969210903414271,-0.005285415393617851,0.03229819825554097,-0.007691556249152531,0.002523052178069272,0.011797119143672964,-0.05864828863096508,-0.04663711868819188,0.015398090969855812,-0.0032716804787262595,0.009397000243717974,0.005199546036733823,0.012209645250219513,-0.00031162870370528913,-0.004555723715384374,-0.0719582823486152,0.03722456745493797,0.02584060698890508,-0.016757928713394158,0.017081134497526695,0.026976993286304853,0.022060187660496344,-0.003928233615376733,-0.05176505778746849,0.04932947856882079,-0.03748326992023398,0.019301856952634724,0.03521472575481643,-0.007045013237405907,0.012088703526056965,0.05236842182718895,-0.11742945074696433,0.021500492764806204,0.02337195360186425,0.013298801982521334,0.03874010635031895,0.041360203324901784,0.0037686717802320013,0.02572748369791291,0.04625790454817682,0.00013102739202705297,-0.01572835999964313,0.024552807423540136,-0.042159129145809195,0.03257611520927061,-0.04292446210853417,0.031352856240118854,0.008908697086471047,-0.01738885303281925,0.05154714671979574,-0.007559152519475406,0.01407482538012449,-0.05524784191088243,-0.02876849169842899,0.0014170796441083605,0.1814640210094777,-0.01169216356092048,-0.00861942809371447,-0.019406689442059196,0.0607522235844623,0.031208005035296082,0.006500006907365539,0.0011652954430742698,-0.022616676140883515,-0.012574179939375344,-0.02857403705274919,0.03858741299138108,-0.019441358004273337,0.06484279070388187,0.033577123529870405,0.02956047352398111,-0.02187498654662208,-0.0340549886776981,0.022366939215730366,0.013846252388744191,1.0
3,-0.00045185950584709645,0.04097703960724175,0.01565855126827955,0.003724649641662836,-0.02231654685456306,0.0642681261524558,0.05965461991727352,-0.0006301916902884841,-0.02341925292275846,0.040809687320142986,-0.04229613682400668,-0.029211158864200115,-0.7150309890508652,-0.00717107905074954,0.010385080357082188,-0.006516051427752245,-0.022666644863784315,-0.021423075720667838,-0.059638592414557934,-0.005716108530759811,-0.0018290712498128415,-0.005768731469288468,-0.0166729933116585,-0.0023812455125153064,0.007863400503993034,0.025831205444410442,-0.013931011548265815,0.0013465994969010353,-0.007935663980606477,-0.05967126563191414,-0.038766874745488164,0.022171661164611577,-0.050571172370109704,0.014952404145151376,0.0013149339705705644,0.02488057278096676,0.022800719598308206,-0.03245114362798631,0.017060926352860405,0.00782487925607711,-0.11527910269796848,-0.007518958894070238,0.03068421935895458,0.03156312564387918,0.034321932634338734,0.006244482658803463,0.019340565754100682,0.017076660878956318,-0.05514544951729476,0.04431301075965166,-0.03390003545209765,-0.000977576384320855,0.005002712679561228,-0.045765144284814596,0.07415932854637504,0.018318781972629948,-0.045673553308006376,-0.002914032153785229,0.09790097493678332,0.004803130682557821,-0.013576537929475307,-0.02813478824682534,0.05339915296062827,-0.014925886667333544,0.019479739824600984,-0.034296714887022975,-0.047310894215479495,-0.030916588089894503,0.02724999128840864,0.031149213574826716,0.0032218318432569505,0.038609064370393756,-0.009987415000796317,0.004008532967418432,0.025801958586089312,-0.01761201024055481,0.0033801451325416567,-0.0065265207129414195,-0.013708173437044025,-0.021437689615413546,0.26465343236923217,0.04875694788061082,-0.0228438958292827,0.010402020905166865,0.03552416265010834,0.010465552704408765,-0.019517725991318003,-0.022226561373099685,-0.0027529884129762648,-0.02772886510938406,-0.019301992421969772,0.06253303765552118,-0.01855584867298603,0.006718007888412103,-0.036586595512926576,-0.010758538357913494,-0.007680994656402618,0.0008798515365924687,-0.001397414319217205,-0.05795979369431734,1.0
4,0.039623554184800014,0.06899513959069736,0.016274676308967173,0.02621931559406221,-0.0765805784612894,0.021372838295064867,0.0756106290500611,-0.004018448176793754,0.01040470041334629,0.08762873243540525,0.01929721125634387,-0.08359991107136011,-0.6971453577280045,0.019471350125968456,-0.03224612268968485,0.051943819504231215,-0.04039019839547109,-0.01964036308345385,-0.004735662994789891,-0.0026198106352239847,0.07543601677753031,0.020003063778858632,-0.0012820780975744128,0.02035307139158249,0.0025984394596889615,0.05181269599734151,0.013272411189973354,0.011386949510779232,-0.003547254054865334,-0.08363866107538342,0.020005739585030824,-0.0071032874984666705,-0.014987132628448308,0.03872477379627526,-0.027470946544781327,0.04504535428714007,0.03415665360034836,-0.012973847799003124,0.022604959434829652,0.009528631111606956,-0.07946944900322706,0.016377517487853765,0.011410151899326593,0.003792758419876918,0.03238852391950786,-0.008713938281289302,0.011988065904006362,-0.010893432350712828,-0.049108331208117306,0.03572415595408529,-0.04190213803667575,0.06682635325705633,-0.0068877507001161575,-0.041895437985658646,0.009257640689611435,-0.038043037755414844,-0.042070852519827895,0.05098244588589296,0.005591173016000539,-0.0028530030976980925,0.04067394760204479,-0.005655560060404241,-0.01825078477850184,0.03176275407895446,0.034513544756919146,-0.007751645054668188,-0.029404656175756827,-0.0034442739270161837,-0.021931817929726094,0.06486719124950469,-0.021077566081658006,0.010187355830566958,0.029879971814807504,-0.027878362510818988,0.037918345391517505,-0.04972678970079869,0.011801673797890544,-0.05499309010338038,-0.05232589418301359,0.020646025775931776,0.1967971809208393,0.0004800870083272457,-0.02257198614825029,-0.013152680359780788,0.07928861258551478,0.04128640238195658,-0.009185785660520196,-0.015108944615349174,-0.05503241473343223,0.03864614144549705,-0.0129632786847651,0.029032807215116918,-0.02305858803447336,0.005488788002367073,-0.026021306694019586,-0.03576034228899516,-0.06418845825828612,-0.0143447937516612,0.05829855869524181,-0.009927183738909662,1.0
5,-0.014674559701234102,-0.019857270177453756,0.10255643527489156,5.91278076171875e-05,0.0061831510392948985,0.08502014493569732,0.039922503754496574,-0.038922352250665426,-0.02143561653792858,0.02578064426779747,-0.0008556836983188987,-0.07763259299099445,-0.5568836592137814,-0.054648492485284805,0.03721551364287734,0.019408036023378372,0.04800260625779629,-0.03657568574999459,-0.10206982120871544,-0.01864754408597946,-0.030956543632782996,0.008507964666932821,-0.049353413516655564,0.07996758102672175,-0.026778683066368103,0.06152025517076254,-0.025998367818829138,0.060653582884697244,0.04035399536951445,-0.014037175918929279,-0.04295636061578989,-0.09787782491184771,-0.03182388178538531,0.009187460364046274,0.009458819404244423,0.05766150704585016,0.024471343494951725,0.003933373838663101,-0.0071109558921307325,-0.014496499672532082,-0.0578100997954607,0.05112601036671549,0.01493174466304481,-0.0595068471156992,0.0414130468852818,-0.01148818014189601,0.001926447730511427,0.022318173199892044,-0.01678559184074402,0.03879721835255623,-0.022692049737088382,0.074530981015414,-0.019903107197023928,-0.03182083182036877,0.06910093838814646,0.03646293701604009,-0.10625941306352615,0.033031086437404156,-0.03434657026082277,0.014800307340919971,-0.05702288472093642,0.07566401176154613,0.001484935637563467,0.018977435305714607,0.03486170660471544,-0.06462063267827034,0.05320551618933678,0.07993579283356667,-0.10201029106974602,-0.04175065993331373,-0.11277116741985083,0.07041965797543526,-0.057057944126427174,-0.05705723538994789,0.0901672036270611,0.01792507153004408,-0.048313449951820076,-0.07207220257259905,-0.06554463040083647,0.04096007673069835,0.1754589043557644,0.08462863322347403,-0.03563801059499383,-0.013674904126673937,0.0346679090289399,0.005414091050624847,-0.07890837593004107,0.058989429962821305,-0.013331777649000287,0.0016467464156448841,-0.0222961213439703,0.01156766340136528,0.066760562825948,0.05702854250557721,-0.08746630512177944,-0.0028620148077607155,-0.00011665932834148407,-0.018798607867211103,0.0017917375080287457,-0.04874462867155671,1.0
6,-0.08102261647582054,-0.008619696040841517,0.05094694718718529,0.04557895381003618,0.04219132699072361,0.08395266197621823,0.030824107676744462,-0.04540085652843118,-0.018900644034147263,0.014110327791422605,0.019422673061490058,-0.07230362929403782,-0.5620473742485046,-0.008073529973626137,-0.027553292363882063,0.018994778208434582,0.0024932287633419037,-0.029472455754876135,-0.05393521785736084,0.015074444701895118,0.04453091695904732,0.008608632162213326,0.0404950232245028,-0.0207196906208992,0.01822495311498642,0.10690583884716034,0.019065362960100175,-0.015098006278276444,0.025591755658388136,-0.0059643231332302095,-0.060001497715711595,-0.10049550384283065,-0.019919075071811676,0.008117108698934316,-0.07257742211222648,0.044632883509621024,-0.02661931961774826,-0.04609430208802223,-0.043788785114884377,0.035840082168579104,0.03974534422159195,0.011285327584482729,-0.002539760898798704,0.005586340185254812,0.01742702554911375,0.00014526587729051242,0.030159758031368257,0.055565057694911955,-0.03620702177286148,0.02725817859172821,0.08541189953684807,0.06359430365264415,0.0026551075279712677,0.03617744033690542,0.04326187069527805,-0.06648789346218109,-0.07039934247732163,0.06697091734968126,-0.059968062490224835,-0.02436721697449684,0.0069454493001103405,0.0517984539270401,-0.04109917636960745,-0.06647190451622009,0.009280766546726226,-0.021871402114629745,0.053558549284934996,0.04360573068261146,-0.084039868414402,0.051347162947058676,-0.08839916810393333,-0.017663110233843326,-0.07002412112196907,-0.12212808467447758,0.16486579924821854,-0.03894549414981156,-0.05328209139406681,-0.1153986394405365,-0.11267223581671715,0.051542988047003746,0.14909789264202117,-0.05341619849205017,0.04146377220749855,0.02131919078528881,0.07848678007721901,0.033661302924156186,-0.023718693107366563,0.06732630990445614,-0.04636314874514937,0.013696514908224345,0.025689342245459556,-0.0041173679754137995,0.0592136716702953,0.03255492597818375,-0.0075189143419265745,-0.019945113360881804,-0.052431549923494455,0.02227134183049202,0.025734207360073924,0.06459962390363216,1.0
7,0.014273565469516648,0.09539735193053882,0.03532912478678756,0.0328252607335647,-0.0338604510244396,0.06065785574416319,0.11146083639727698,-0.04177134277092086,0.03310182703555458,0.07556901561717193,0.01783405037389861,-0.0720929235426916,-0.7568338712056478,0.010286292914922038,-0.07144433798061477,-0.010066930515070757,-0.02825891288618247,-0.029995381340591445,0.027591208772112925,0.010859565188487371,0.05388712779515319,0.028810582537617948,-0.03832131655265888,0.06129168367220296,0.018328718334184185,0.06897605169150564,0.0041552646628891425,0.027328401907450624,-0.0233592516483946,-0.0288703590631485,0.0002497909590601921,-0.006585540249943733,-0.026485758626626596,0.0314734620139158,-0.015757836401462555,-0.04906035300033788,0.02876507956534624,-0.003941207399798764,0.041786898858845234,-0.014759658344296945,-0.04385472446301719,0.011250379495322704,0.016164461616426706,-0.02006183355115354,0.01659899204969406,0.01692908691863219,0.0009680307573742337,0.015834889685114224,-0.05559391766372654,0.014136117986506887,-0.0253259448800236,0.04826080250657267,0.011566484605686532,-0.03936300513386312,0.03925127083332174,-0.0026571001443598005,-0.06008137690110339,-0.007118681342237526,-0.02298913187243872,0.009721324054731263,0.014426812736524476,-0.00546748149726126,0.028101473218864866,-0.05594417447638181,0.028747217522727117,-0.02137192938890722,-0.015543669255243408,-0.01053253268926508,-0.024407253600656986,0.035483278127180204,-0.05031944992434648,0.028470032738469955,-0.003746713511645794,-0.04631642891197569,0.04716447088867426,-0.024772244039922953,-0.030073140230443742,-0.019631535332236025,-0.05048553148905436,0.041579257075985275,0.19287670817640093,-0.009090916408846775,-0.042396795832448535,-0.05417664838023484,0.047833907107512154,0.020990573490659397,-0.02912729357679685,-0.02164853206421766,-0.024585474517860147,-0.005509453437601526,-0.0317648918264442,0.05241440940234396,0.02744657587673929,0.00032081724364413984,-0.016980416658851836,0.017645522331198055,-0.006311967968940735,-0.00475235003978014,0.021156210038397048,0.01158309389009244,1.0
8,0.029680569923750063,0.022252531129528175,0.02336570764468475,0.00914389426311986,-0.023791539842601527,0.030194034651768478,0.058250792007046664,-0.007050501690669494,0.014753995420919224,0.03979557871141217,0.0039960617749867115,-0.041753696828064596,-0.6220099858262322,-0.01471330322039483,0.0068983555856076155,0.04554695411669937,-0.011715756898576563,-0.004662087811580436,-0.0792806272140958,-0.01688923926981674,0.03892433177679777,0.024030444646169515,-0.0019383221224416047,0.026005418082191187,0.014190085899000142,0.015398245304822922,-0.02002797228930252,-0.033922894746700134,-0.03326720880894837,-0.023778062652457844,0.007670590421184897,-0.0019143907437947664,-0.04504136499864134,-0.014486400595739145,-0.048791356427087026,0.042266255234029486,0.0015255141241306608,0.02540121583098715,-0.004473510685122826,-0.024796383307230743,-0.028849560016004198,0.026933449415744028,0.04581841610541398,-0.003990205660970373,-0.01199126030554577,-0.013941722477532247,0.04253089072352106,-0.0054488314993002196,-0.01925003786825321,0.018603178862990302,-0.028968885202299465,0.05606844291006299,0.01175035319333388,-0.03267870602113279,0.033910037208856506,0.03436119488271123,-0.07331133166074076,0.043018059339374304,-0.0501381521621211,0.022502169986678797,-0.010053579038371523,0.026427448960021138,-0.011281885193470358,0.02397618002115368,0.018837637860666622,-0.01797601254656911,0.012243081667375836,0.03139853570610285,-0.04002171109790321,0.03886084317822348,-0.03667645470440303,0.04532158048823476,0.01051066285634244,-0.020806954453953287,0.049480896019800144,0.011508368209681728,-0.027352664789015598,-0.019383766730739313,-0.047582396581261,0.020730401029471646,0.17076287147673694,0.05013270760801705,0.041919834043999966,-0.030038733606819402,0.04114906970326873,0.013285767117684538,-0.001154121265492656,0.0048704326922730115,-0.048571004775691436,-0.016740102193910967,-0.020356109789149326,0.03009760817936198,-0.023427699173969977,0.016294535164805977,-0.0304972085128115,0.001566312699155374,-0.02479892283339392,-0.010360613168979233,0.038311818170107224,-0.014978014035891234,1.0
9,-0.0074186548590660095,-0.030284637585282326,-0.05902212609847387,0.00416127343972524,-0.10273628685778628,0.03612343159814676,-0.1320653110742569,-0.03295199138422807,0.011390450100104014,-0.07261272519826889,-0.02515537788470586,-0.11258264879385631,-0.06675199543436368,-0.064573818196853,-0.11016424000263214,-0.04257427963117758,0.11272425452868144,0.19661158323287964,-0.04578962052861849,-0.07819729795058568,-0.030900631099939346,-0.020620130002498627,-0.06441327805320422,0.05914675692717234,0.03449489704022805,0.09672592828671138,0.10296313961346944,-0.11542200669646263,0.03938592993654311,0.0232246487090985,0.043930619955062866,0.006819704702744882,0.10844949881235759,-0.036185674369335175,-0.08316441004474957,-0.13329613208770752,0.02377233871569236,-0.039410195934275784,0.1637162466843923,0.04477088277538618,0.1257578730583191,-0.1056561420361201,0.15860355645418167,-0.07952393467227618,-0.02725272501508395,-0.02541287491718928,-0.020558349788188934,-0.12354344067474206,-0.029863787194093067,0.025881129627426464,0.0921082670489947,0.14571463068326315,0.02844705308477084,-0.03079850474993388,0.010275545219580332,0.09348572914799054,-0.17822899917761484,0.03099828337629636,-0.06190928568442663,-0.012872592749772593,0.09303833295901616,0.039738068357110023,-0.11685388783613841,0.0577297235528628,-0.038068256030480065,0.05419835944970449,-0.05648356303572655,0.021019811431566875,-0.15223673979441324,-0.16837924470504126,-0.0024539592365423837,-0.09372381865978241,0.126451109846433,-0.002237501243750254,0.038098075737555824,-0.11613709231217702,0.005855792512496312,-0.21174650887648264,-0.04056374914944172,0.0547015213718017,0.11351989209651947,-0.04300360381603241,-0.05238613858819008,0.020313090334335964,0.02978018174568812,0.2029955138762792,0.019685139258702595,0.17292727281649908,-0.11994347721338272,0.07897333552440007,0.06409739206234615,0.1468271811803182,0.10859248042106628,0.1357136865456899,0.004367055992285411,0.016450900584459305,-0.06814774498343468,-0.09335463866591454,-0.04894365184009075,0.07971723874409993,1.0
