,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,Classification
0,-0.2514205574989319,-0.11915814131498337,-0.0532325804233551,0.22192876040935516,-0.17491592466831207,-0.03688569739460945,0.024769015610218048,-0.1703629046678543,-0.08908763527870178,-0.043466538190841675,-0.02788008749485016,0.040666330605745316,0.017713984474539757,-0.20991010963916779,-0.22435113787651062,-0.13872608542442322,0.015675406903028488,-0.0018156850710511208,0.1640283763408661,0.026098575443029404,0.0691179409623146,-0.06307035684585571,0.056699953973293304,0.04805782064795494,-0.037964172661304474,0.26411834359169006,0.12040161341428757,-0.14981453120708466,-0.09639542549848557,0.002727031009271741,0.17205354571342468,0.29219213128089905,0.28391823172569275,-0.0375361293554306,-0.004805064760148525,0.002772465581074357,-0.048976074904203415,-0.18243415653705597,0.03755765035748482,0.14836300909519196,0.2793269753456116,0.09524042904376984,0.15766991674900055,-0.2490292638540268,-0.19084911048412323,0.03934633731842041,-0.13189895451068878,0.09340152889490128,0.10923906415700912,0.13044743239879608,1.0
1,-0.20615072548389435,0.06772609800100327,-0.3723170757293701,0.004391884431242943,0.02512218803167343,0.023445645347237587,-0.13188976049423218,-0.06173795089125633,0.22450792789459229,-0.0158169437199831,-0.0634300634264946,0.3125047981739044,-0.06917771697044373,-0.09570308029651642,-0.13762183487415314,0.04053115472197533,-0.1828625500202179,-0.017772391438484192,-0.03230415657162666,0.08044463396072388,0.18924689292907715,-0.07631815969944,-0.12793630361557007,-0.0682520717382431,-0.0694337859749794,0.016389288008213043,-0.12189105898141861,-0.013474801555275917,0.14567409455776215,-0.016228726133704185,0.08899171650409698,0.25708720088005066,0.25156792998313904,0.1551935225725174,-0.12158135324716568,-0.08157790452241898,-0.10279162228107452,-0.2079155147075653,0.2151995748281479,-0.09888314455747604,0.1699121594429016,0.04200007766485214,0.2673817574977875,-0.16124916076660156,-0.004739304073154926,0.18777623772621155,-0.008028026670217514,-0.03907261788845062,0.04203294962644577,-0.0017782771028578281,1.0
2,0.06851228161460975,0.04362193054773591,-0.04192318523895334,0.05947124755369838,-0.03113698372511532,0.07220069388858974,0.17173232104290614,-0.02770971606845375,-0.03520812040766363,0.06456474468789318,-0.033765089968007735,-0.05401894796920136,-0.746798499064012,-0.05246291440297765,-0.04997393971478397,0.05806070494211533,-0.032351641995112666,-0.0917624101063914,-0.013428792219863019,-0.05245927902234888,0.0565897819628431,-0.02040543193420903,-0.013932827436788515,0.06100756831636483,-0.0618903409499167,0.08911731627515772,0.024353910406882114,0.014108862325718457,-0.02771140012720769,-0.03614995525276754,-0.005708362695507028,-0.05563408102501522,0.014806880552152341,0.06746644418771294,0.012466303477677602,0.046766222031279045,-0.03532094038514928,-0.018967707276301968,-0.005313835403119976,-0.02272035667556338,-0.09340438898652792,0.06991676409014955,0.08063683773136952,-0.04366917256265879,0.02212107971585779,-0.044380247465927496,0.03428490016482432,0.06930739517239007,-0.015908108405049214,0.031044035747816615,1.0
3,0.02835113778710365,0.0752240345813334,0.03873525056988001,-0.028071346506476403,0.01889741877093911,0.09770820494741202,0.2064302645623684,0.017433884995989503,0.0009448145516216755,0.061813490465283394,-0.030911175900837407,0.019123028754256664,-0.7698355138301849,-0.026519694924354555,-0.05718485740944743,0.004067870002472773,0.022959186974912883,-0.07241355683654546,-0.13131614979356526,-0.029505916638299823,-0.01624812316149473,0.0032563302200287582,-0.01844769943272695,0.06502701435238123,-0.025743736792355774,0.11297549181617797,-0.014060945622622967,0.01654190244153142,0.0404382552835159,-0.048376595322042706,-0.03906924072653055,0.031834720727056266,-2.578031271696091e-05,-0.01157044554129243,0.03336171000264585,0.05366771621629596,-0.039340658811852336,-0.011856809444725513,0.04604799181688577,0.06769311297684907,-0.12782040648162366,0.021624279208481312,0.07767413915134966,0.05112735591828823,0.059612716524861754,-0.03177711805328727,0.00676839929074049,0.0003330988343805075,-0.0759627514227759,0.016676800884306432,1.0
4,0.0548094236291945,0.07624836382456124,0.037171337695326656,0.03424371621804312,-0.06278662069234997,0.021249766345135868,0.15596490385360084,-0.020368631521705538,-0.0017966312152566388,0.13881719019263983,-0.026621846249327064,0.0005751900316681713,-0.7642463110387325,-0.04822030826471746,-0.04197275941260159,0.10113906022161245,-0.010321302979718894,-0.03108685207553208,-0.045396693283692,-0.0540995467454195,0.05112552049104124,0.05281302088405937,0.01914122112793848,0.08017293165903538,-0.012635849881917238,0.1141427073853265,0.0233797375112772,0.009575891541317105,0.06783581298077479,-0.06612913706339896,0.029614725724968594,0.03832279262132943,0.0038002756773494184,0.0403773455764167,0.04262034420389682,0.06658167112618685,-0.0076287572155706584,-0.044389896997017786,0.003013900393852964,0.008986432803794742,-0.03391791833564639,0.05227021919563413,0.1287465502973646,-0.052753088413737714,0.020885475212708116,-0.06794163095764816,0.03681373887229711,0.04894617112586275,-0.05423454265110195,-0.0067538447910919785,1.0
5,0.0580303295282647,0.06907338695600629,-0.03388838516548276,0.09721460659056902,-0.007208722643554211,0.1770275766029954,0.15083089657127857,-0.054722220404073596,0.030071754823438823,0.06532353407237679,0.030837589991278946,-0.039394778199493885,-0.6578224003314972,0.0035191639326512814,-0.029331153258681297,0.05046902457252145,0.05249157780781388,0.0345241908216849,0.024156206287443638,-0.03259627893567085,0.032751113874837756,0.07080230466090143,-0.034852155949920416,0.1513095311820507,-0.0039926033932715654,0.16216634958982468,-0.0363740804605186,0.03402261808514595,-0.046682373620569706,0.026269095484167337,-0.11147007555700839,-0.11042727692984045,-0.017172844614833593,0.01716601476073265,-0.05547323799692094,0.04232867434620857,1.794891431927681e-05,0.022791947005316615,-0.002258327789604664,-0.004541789268841967,-0.06707238685339689,0.038900068029761314,0.039123944006860256,-0.05820849630981684,0.04228447237983346,-0.0697641063015908,0.0496793226338923,0.06005019415169954,-0.048766009509563446,0.0305778244510293,1.0
6,-0.06328582493588328,0.10067168325185775,0.00044613778591156005,0.13318356536328793,-0.041341901570558545,0.08090307731181383,0.1851934392005205,-0.10370307579869405,-0.13161646202206612,0.05780793407466263,0.09380267187952995,-0.055845269560813905,-0.6424385070800781,0.04405735321342945,-0.053678181022405624,0.04868879839777947,0.009559392184019088,0.03638737257570028,0.059174586087465286,-0.11470185741782188,0.010385241732001305,0.090586718916893,-0.017157883569598197,0.12550900131464005,0.036295779049396515,0.13030266165733337,-0.03165358081459999,0.056193061359226706,-0.005167023465037346,-0.00018960554152727127,0.006714677810668946,-0.1483182430267334,-0.05328557305037975,0.02136959135532379,-0.05936288125813007,0.018557599931955337,-0.04061277844011783,-0.08684999458491802,0.02389100715517998,0.022851285338401795,0.07794958576560021,0.010289303958415985,0.039395866962149736,-0.08668072372674943,-0.006437666714191437,-0.01269030962139368,0.10082554742693901,0.050595828145742414,-0.008552290499210358,0.07043381184339523,1.0
7,0.0826923002799352,0.09845353538791339,0.003981471579107974,0.029076490758193865,-0.008396748556858964,0.020378831153114636,0.1570656547943751,-0.013195001830657324,0.02501676868026455,0.10481468795074357,-0.0028849701241900525,-0.05085980830093225,-0.8143066962560018,-0.04060877569847637,-0.08592449004451434,0.04952482216888004,0.027873750258651044,-0.02594042517658737,-0.009765670945247015,-0.06784096329162519,0.05275830336742931,0.01081226502234737,-0.01450755333320962,0.0966708328988817,-0.035173828015103936,0.10318132821056578,0.019044192197422188,0.07619184855785635,0.003463331700509621,-0.06675237582789527,0.010743015536314083,0.0011762328342431122,0.002493285263578097,-0.01693943903471033,0.04918817203078005,-0.01767181812061204,-0.01092675724066794,-0.04064108058810234,0.06488567292075863,0.009413385802569488,-0.03880859994226032,0.0487630068221026,0.07801395137276915,-0.06068958342075348,0.013673317049526505,-0.04233900395532449,0.04388154380851322,0.0604088276417719,-0.04551119585004118,0.02073200626505746,1.0
8,0.08575414167717099,0.052158567960677,-0.013414128392469138,0.043710555796596134,-0.019914336248554966,0.009974698959426447,0.1635307241231203,0.007384332161481408,-0.015201317993077364,0.043485225305299864,0.007596866606036201,-0.04487802407873625,-0.6869147270917892,-0.021565019449388437,-0.0170371462167664,0.0598589225449938,-0.0036181968065317383,-0.017740035683593967,-0.0486120632214641,-0.04448241630928929,0.019256949734302576,0.01833536027168686,0.014936349746263162,0.08982736431062222,-0.0030007322255352683,0.10315455100234514,-0.010787764183160934,-0.02407776537637057,-0.045130262384191155,-0.03029700537974184,-0.04523327309553596,0.02142981054070829,-0.0046820225278762255,-0.015367892888289962,-0.019445744702931155,0.06591423837976022,-0.038677867205644194,-0.0011221891777081923,-0.022746655836024067,-0.06176823677643287,-0.027503417381508785,-0.007959116229110143,0.0922599605877291,-0.02414051853966984,-0.015910029072653164,-0.05557937327433716,0.05428854586286682,0.05602307435633107,-0.03446689544414932,-0.008381858174040892,1.0
9,-0.09927041580279668,0.057105985780557,-0.05560262004534403,0.20923724273840585,-0.13370647033055624,-0.15104140837987265,-0.1191297968228658,-0.10743898401657741,0.0011419033010800679,-0.13249725351730982,0.02411572076380253,-0.18574420611063638,-0.16479859376947084,-0.08079834034045537,-0.18380873401959738,-0.03744313369194666,-0.15360692143440247,-0.07126334806283315,0.03200513186554114,-0.08334197600682576,0.24673491716384888,0.001477859914302826,-0.050299435174868755,-0.09394354124863942,-0.040016369273265205,0.14001444478829703,-0.048480115520457424,-0.22851585845152536,0.14591912925243378,-0.130888765056928,0.09087032079696655,-0.10177464534838994,0.16981130838394165,0.057710191855827965,-0.0853166045180842,-0.0394410714507103,0.0503879152238369,-0.1953608642021815,0.17395246028900146,-0.0492885901282231,0.08140849322080612,0.0017265540858109791,0.3610767920811971,-0.07899827137589455,0.007990623513857523,-0.06043083841602007,-0.057841780285040535,-0.014726107319196066,0.04205652823050817,0.10007600486278534,1.0
